id,name,product_group_name,store_name,location,asset_number,serial_number,weight,replacement_charge,quantity_held,asset_replacement_value,purchase_price,effective_date,written_off,sold
1150,Blackmagic Web Presenter HD,Vision,LDMtv,B2,LDM1560,3729063,2.75,434.0,1.0,434.0,434.0,2024-12-10 00:00:00 UTC,,
322,Broadcast Signal Box,Vision,LDMtv,"",LDM1978,2399,0.25,200.0,1.0,200.0,200.0,2023-08-24 23:00:00 UTC,,
360,BT-LH1710E,Vision,LDMtv,E1,LDM0703,A0TWA0662,6.9,600.0,1.0,600.0,600.0,2023-08-24 23:00:00 UTC,,
1093,C2-2255A,Vision,LDMtv,C4,LDM1503,AB63-00973,4.0,1481.0,1.0,1481.0,0.0,2024-12-09 00:00:00 UTC,,
1460,CMN91,Vision,LDMtv,V16,LDM1327,"",2.27,5500.0,1.0,5500.0,5500.0,2020-12-19 00:00:00 UTC,,
289,Constellation 8K,Vision,LDMtv,V16,LDM1095,9252345,8.55,10444.0,1.0,10444.0,10444.0,2023-08-24 23:00:00 UTC,,
481,Constellation 8K,Vision,LDMtv,T16 Rack,LDM1874,"",8.55,10444.0,1.0,10444.0,10444.0,2024-03-28 00:00:00 UTC,,
1946,CTP systems DEMU10m,Vision,LDMtv,"",LDM1277,11626,2.0,170.0,1.0,170.0,0.0,2026-02-09 00:00:00 UTC,,
1329,CWDM & Dante Studio Rack Receive Flight Case,Vision,LDMtv,"",5368914,5368914,10.0,450.0,1.0,450.0,450.0,2024-12-16 00:00:00 UTC,,
1292,DA100D,Vision,LDMtv,"",LDM1415,100D1601025,0.55,95.0,1.0,95.0,95.0,2024-12-16 00:00:00 UTC,,
994,DAC-70 Up/Down Cross Converter,Vision,LDMtv,C2,LDM1800,00428296,0.7,532.0,1.0,532.0,0.0,2024-12-02 00:00:00 UTC,,
1490,DCBGSB-203255 Downconverter,Vision,LDMtv,"",LDM1315,016875,0.2,790.0,1.0,790.0,790.0,2020-12-26 00:00:00 UTC,,
1305,DCBGSB-203255 Downconverter,Vision,LDMtv,"",LDM1411,016880,0.2,790.0,1.0,790.0,790.0,2024-12-16 00:00:00 UTC,,
1094,Decoder DC230,Vision,LDMtv,"",LDM1502,(K21)23010145,1.0,390.0,1.0,390.0,0.0,2024-12-09 00:00:00 UTC,,
788,Densite 3+ FR1,Vision,LDMtv,"",LDM1731,096999-R70351015,3.3,1500.0,1.0,1500.0,1500.0,2024-11-29 00:00:00 UTC,,
453,Densité 3 Frame,Vision,LDMtv,V16,LDM1135,WR103189,4.6,5200.0,1.0,5200.0,5200.0,2024-03-26 00:00:00 UTC,,
359,Densite Mini3,Vision,LDMtv,"",LDM1007,071399-R453,0.0,400.0,1.0,400.0,400.0,2023-08-24 23:00:00 UTC,,
992,Dmon-4S,Vision,LDMtv,C2,LDM1916,MDA01965,0.5,594.0,1.0,594.0,0.0,2024-12-02 00:00:00 UTC,,
848,Dmon-6S,Vision,LDMtv,"",LDM1690,VFB04334,0.0,915.0,1.0,915.0,0.0,2024-11-29 00:00:00 UTC,,
886,Dmon-Quad,Vision,LDMtv,B2,61055,MQD05286,0.2,348.0,1.0,348.0,0.0,2024-12-02 00:00:00 UTC,,
1290,DS-D5022FC,Vision,LDMtv,"",LDM1414,865395695,3.0,135.0,1.0,135.0,135.0,2024-12-16 00:00:00 UTC,,
1391,DT-E21L4,Vision,LDMtv,E1,LDM1387,10940800,7.6,2100.0,1.0,2100.0,2100.0,2024-12-17 00:00:00 UTC,,
1505,DT-R24L41D,Vision,LDMtv,E1,LDM1188,06940723,10.15,600.0,1.0,600.0,600.0,2025-01-16 00:00:00 UTC,,
1392,DT-R24L41D,Vision,LDMtv,E1,LDM1386,06940721,10.15,600.0,1.0,600.0,600.0,2024-12-17 00:00:00 UTC,,
1506,DT-V17G1,Vision,LDMtv,E2,LDM1187,06681086,6.7,1000.0,1.0,1000.0,1000.0,2025-01-16 00:00:00 UTC,,
338,DT-V17L3R,Vision,LDMtv,B1,LDM1002,133E0374,8.8,2170.0,1.0,2170.0,2170.0,2023-08-24 23:00:00 UTC,,
499,DT-V24G1,Vision,LDMtv,B1,LDM1178,16740143,10.25,2339.0,1.0,2339.0,2339.0,2024-04-30 23:00:00 UTC,,
500,DT-V24G1,Vision,LDMtv,T16,LDM1179,08840282,10.25,2339.0,1.0,2339.0,2339.0,2024-04-30 23:00:00 UTC,,
1124,ES-450 Universal Remote,Vision,LDMtv,"",LDM0526,221551,2.5,915.0,1.0,915.0,915.0,2024-12-10 00:00:00 UTC,,
1125,ES-SloMo,Vision,LDMtv,"",LDM1485,223805,2.0,1395.0,1.0,1395.0,1395.0,2024-12-10 00:00:00 UTC,,
960,ETH-GPI Dual,Vision,LDMtv,L3,LDM1627,446015,0.4,656.0,1.0,656.0,0.0,2024-12-02 00:00:00 UTC,,
1131,Evertz 7800FR-QT,Vision,LDMtv,"",LDM1568,7462280068,10.0,2500.0,1.0,2500.0,2500.0,2024-12-10 00:00:00 UTC,,
1134,Evertz 7867vipa8-duo-3g,Vision,LDMtv,"",LDM1564,7243390029,0.5,900.0,1.0,900.0,900.0,2024-12-10 00:00:00 UTC,,
1135,Evertz 7867vipa8-duo-3g,Vision,LDMtv,"",LDM1565,7103090024,0.5,900.0,1.0,900.0,900.0,2024-12-10 00:00:00 UTC,,
1132,Evertz 7867vipa8-duo-3g,Vision,LDMtv,"",LDM1569,751103009,0.5,900.0,1.0,900.0,900.0,2024-12-10 00:00:00 UTC,,
1945,Evertz Quartz CP2272e,Vision,LDMtv,A2,61014,2428840036,0.0,0.0,1.0,0.0,0.0,2026-02-06 00:00:00 UTC,,
1126,Evertz Xenon - xe4-x-fr,Vision,LDMtv,"",LDM1567,4154630002,19.0,10000.0,1.0,10000.0,10000.0,2024-12-10 00:00:00 UTC,,
1927,Extron HDMI DA2,Vision,LDMtv,H,LDM1263,A0YC09H,0.02,149.0,1.0,149.0,0.0,2026-01-30 00:00:00 UTC,,
1928,Extron P/2 DA2xi,Vision,LDMtv,D,LDM1264,A0VUQCU,77.0,106.0,1.0,106.0,0.0,2026-01-30 00:00:00 UTC,,
998,EZ-SP14HS,Vision,LDMtv,"",LDM1592,N/A,0.4,102.0,1.0,102.0,0.0,2024-12-02 00:00:00 UTC,,
997,EZ-SP14HS,Vision,LDMtv,"",LDM1593,N/A,0.4,102.0,1.0,102.0,0.0,2024-12-02 00:00:00 UTC,,
335,F0W81AA,Vision,LDMtv,"",LDM1070,CN44330MCN,6.58,90.0,1.0,90.0,90.0,2023-08-24 23:00:00 UTC,,
1066,FC-331,Vision,LDMtv,D,LDM1528,05161287000133,0.3,682.0,1.0,682.0,0.0,2024-12-09 00:00:00 UTC,,
1041,FiDO-2T,Vision,LDMtv,"",LDM1540,K0375011,0.2,836.0,1.0,836.0,0.0,2024-12-09 00:00:00 UTC,,
1004,FiDO-4T-ST,Vision,LDMtv,C2,61990,K0275062,0.4,1872.0,1.0,1872.0,0.0,2024-12-02 00:00:00 UTC,,
1992,FiDO-4T-ST,Vision,LDMtv,"",809,K0375607,0.4,1872.0,1.0,1872.0,0.0,2024-08-16 23:00:00 UTC,,
1042,FiDO-T,Vision,LDMtv,"",LDM1541,K0222588,0.2,582.0,1.0,582.0,0.0,2024-12-09 00:00:00 UTC,,
1043,FiDO-T,Vision,LDMtv,"",LDM1542,K0222563,0.2,582.0,1.0,582.0,0.0,2024-12-09 00:00:00 UTC,,
1044,FiDO-T,Vision,LDMtv,"",LDM1543,K0401482,0.2,582.0,1.0,582.0,0.0,2024-12-09 00:00:00 UTC,,
1046,FiDO-TR,Vision,LDMtv,C2,LDM1544,K0424206,0.2,836.0,1.0,836.0,0.0,2024-12-09 00:00:00 UTC,,
1047,FiDO-TR,Vision,LDMtv,C2,LDM1545,K0424208,0.2,836.0,1.0,836.0,0.0,2024-12-09 00:00:00 UTC,,
1045,FiDO-T-ST,Vision,LDMtv,C2,LDM0550,K0261113,0.2,582.0,1.0,582.0,0.0,2024-12-09 00:00:00 UTC,,
1100,Flex 4K Out,Vision,LDMtv,"",LDM1498,68:27:19:a1:f0:d3,1.0,370.0,1.0,370.0,0.0,2024-12-09 00:00:00 UTC,,
1204,FR-684 -ANALOG VIDEO,Vision,LDMtv,A2,61024,9712285,6.4,250.0,1.0,250.0,250.0,2024-12-10 00:00:00 UTC,,
1314,FS1,Vision,LDMtv,A2,61019,3F0380,4.0,3600.0,1.0,3600.0,3600.0,2024-12-16 00:00:00 UTC,,
990,GEN10,Vision,LDMtv,C2,LDM1608,K0562197,0.4,456.0,1.0,456.0,0.0,2024-12-02 00:00:00 UTC,,
297,GPI and Tally Interface,Vision,LDMtv,"",LDM1092,3641483,0.12,444.0,1.0,444.0,444.0,2023-08-24 23:00:00 UTC,,
775,GPI and Tally Interface,Vision,LDMtv,"",LDM1734,3266875,0.12,444.0,1.0,444.0,444.0,2024-11-29 00:00:00 UTC,,
1878,GV HDX PLUS,Vision,LDMtv,"",LDM1242,404998r105185001,2.72,3500.0,1.0,3500.0,0.0,2025-08-15 23:00:00 UTC,,
1877,GV SHED-BS,Vision,LDMtv,"",LDM1241,404797R184121,0.4,500.0,1.0,500.0,0.0,2025-08-15 23:00:00 UTC,,
812,HA5-Fiber,Vision,LDMtv,"",LDM1714,K0512023,0.15,1032.0,1.0,1032.0,1032.0,2024-11-29 00:00:00 UTC,,
996,HDA 1x2S4K,Vision,LDMtv,"",LDM0508,0000003100510116000195,0.2,93.0,1.0,93.0,0.0,2024-12-02 00:00:00 UTC,,
995,HDA 1x2S4K,Vision,LDMtv,"",LDM1605,0000003100511617000054,0.2,93.0,1.0,93.0,0.0,2024-12-02 00:00:00 UTC,,
1963,HDCU - 3100,Vision,LDMtv,"",LDM1893,16243,7.3,13000.0,1.0,13000.0,0.0,2026-03-06 00:00:00 UTC,,
1325,HE4000,Vision,LDMtv,"",LDM1403,AVWHE40720005638,4.0,27000.0,1.0,27000.0,27000.0,2024-12-16 00:00:00 UTC,,
991,Hi5-Fiber,Vision,LDMtv,C2,LDM1607,K0513804,0.3,906.0,1.0,906.0,0.0,2024-12-02 00:00:00 UTC,,
1082,HyperDeck Studio 4K Pro,Vision,LDMtv,A2,LDM1109,8850546,2.65,1377.0,1.0,1377.0,0.0,2024-12-09 00:00:00 UTC,,
1288,IPEPS-Plus,Vision,LDMtv,D,LDM1418,2105A0286921,1.7,694.0,1.0,694.0,694.0,2024-12-16 00:00:00 UTC,,
1545,Kaleido MX - 24X2,Vision,LDMtv,"",LDM1209,096999-R70779003,3.0,0.0,1.0,0.0,0.0,2025-02-09 00:00:00 UTC,,
1429,Kumo 3232,Vision,LDMtv,T16 Sound,LDM1355,1RT403322,1.5,3745.0,1.0,3745.0,3745.0,2024-12-17 00:00:00 UTC,,
413,Kumo 6464,Vision,LDMtv,A2,LDM1115,1RT501406,3.2,8495.0,1.0,8495.0,8495.0,2023-10-16 23:00:00 UTC,,
412,Kumo-CP2,Vision,LDMtv,A2,61015,1RT301923,1.0,1041.0,1.0,1041.0,1041.0,2023-10-16 23:00:00 UTC,,
473,LCD G2460PF,Vision,LDMtv,V16,LDM1154,QEFM3HA001409,6.5,240.0,1.0,240.0,240.0,2024-03-26 00:00:00 UTC,,
476,LCD G2460PF,Vision,LDMtv,V16,LDM1157,QEFM3HA001154,6.5,240.0,1.0,240.0,240.0,2024-03-26 00:00:00 UTC,,
478,LCD G2460PF,Vision,LDMtv,V16,LDM1159,QEFM3HA001413,6.5,240.0,1.0,240.0,240.0,2024-03-26 00:00:00 UTC,,
479,LCD G2460PF,Vision,LDMtv,V16,LDM1160,QEFM3HA002921,6.5,240.0,1.0,240.0,240.0,2024-03-26 00:00:00 UTC,,
747,LV 5770A,Vision,LDMtv,"",LDM1748,5227280,5.0,6000.0,1.0,6000.0,6000.0,2024-11-28 00:00:00 UTC,,
1213,LVM-095W-N2,Vision,LDMtv,"",LDM1112,095wn2q0229,4.05,3160.0,1.0,3160.0,3160.0,2024-12-10 00:00:00 UTC,,
754,MD-Cross V2,Vision,LDMtv,"",LDM1741,CPC06785,0.6,474.0,1.0,474.0,0.0,2024-11-28 00:00:00 UTC,,
753,MD-Cross V2,Vision,LDMtv,B2,LDM1899,CPC02296,0.6,474.0,1.0,474.0,0.0,2024-11-28 00:00:00 UTC,,
1017,MD-Cross V2,Vision,LDMtv,B2,LDM1902,CPC02298,0.6,474.0,1.0,474.0,0.0,2024-12-03 00:00:00 UTC,,
2013,Micro Converter BiDirectonal SDI/HDMI,Vision,LDMtv,"",65001,14442647,0.2,49.0,1.0,49.0,98.0,2025-05-28 23:00:00 UTC,,
2014,Micro Converter BiDirectonal SDI/HDMI,Vision,LDMtv,"",65018,14441071,0.2,49.0,1.0,49.0,98.0,2025-05-28 23:00:00 UTC,,
2016,Micro Converter BiDirectonal SDI/HDMI,Vision,LDMtv,"",65034,14442810,0.2,49.0,1.0,49.0,98.0,2025-05-28 23:00:00 UTC,,
2015,Micro Converter BiDirectonal SDI/HDMI,Vision,LDMtv,"",65051,14442799,0.2,49.0,1.0,49.0,98.0,2025-05-28 23:00:00 UTC,,
903,Micro Converter BiDirectonal SDI/HDMI,Vision,LDMtv,C2,LDM1677,5398116,0.2,49.0,1.0,49.0,98.0,2024-12-02 00:00:00 UTC,,
1774,Micro Converter HDMI to SDI (Not 3G),Vision,LDMtv,C2,LDM0472,3045298,0.1,54.0,1.0,54.0,54.0,2020-02-27 00:00:00 UTC,,
1193,Micro Converter HDMI to SDI (Not 3G),Vision,LDMtv,C2,LDM1449,4438551,0.1,54.0,1.0,54.0,54.0,2024-12-10 00:00:00 UTC,,
930,Micro Converter HDMI to SDI (Not 3G),Vision,LDMtv,C2,LDM1652,3724263,0.1,54.0,1.0,54.0,54.0,2024-12-02 00:00:00 UTC,,
308,Micro Converter HDMI to SDI (Not 3G),Vision,LDMtv,C2,LDM1653,3987965,0.1,54.0,1.0,54.0,54.0,2023-08-24 23:00:00 UTC,,
495,Micro Converter SDI to HDMI 3G PSU,Vision,LDMtv,V16 - Attached to LDM1159,LDM1174,8946764,0.15,49.0,1.0,49.0,49.0,2024-04-30 23:00:00 UTC,,
496,Micro Converter SDI to HDMI 3G PSU,Vision,LDMtv,V16 - Attached to LDM1160,LDM1175,8924350,0.15,49.0,1.0,49.0,49.0,2024-04-30 23:00:00 UTC,,
497,Micro Converter SDI to HDMI 3G PSU,Vision,LDMtv,V16 - Attached to LDM1157,LDM1176,8946770,0.15,49.0,1.0,49.0,49.0,2024-04-30 23:00:00 UTC,,
498,Micro Converter SDI to HDMI 3G PSU,Vision,LDMtv,V16 - Attached to LDM1154,LDM1177,8926827,0.15,49.0,1.0,49.0,49.0,2024-04-30 23:00:00 UTC,,
1876,Micro Converter SDI to HDMI 3G PSU,Vision,LDMtv,"",LDM1224,8300294,0.15,49.0,1.0,49.0,49.0,2025-08-15 23:00:00 UTC,,
1419,Micro Converter SDI to HDMI 3G PSU,Vision,LDMtv,T16 - Attached to LDM1359,LDM1358,"",0.15,49.0,1.0,49.0,49.0,2024-12-17 00:00:00 UTC,,
929,Micro Converter SDI to HDMI 3G PSU,Vision,LDMtv,C2,LDM1651,8923976,0.15,49.0,1.0,49.0,49.0,2024-12-02 00:00:00 UTC,,
926,Micro Converter SDI to HDMI 3G PSU,Vision,LDMtv,C2,LDM1654,8850948,0.15,49.0,1.0,49.0,49.0,2024-12-02 00:00:00 UTC,,
927,Micro Converter SDI to HDMI 3G PSU,Vision,LDMtv,C2,LDM1655,9686039,0.15,49.0,1.0,49.0,49.0,2024-12-02 00:00:00 UTC,,
928,Micro Converter SDI to HDMI 3G PSU,Vision,LDMtv,C2,LDM1656,8759986,0.15,49.0,1.0,49.0,49.0,2024-12-02 00:00:00 UTC,,
923,Micro Converter SDI to HDMI 3G PSU,Vision,LDMtv,C2,LDM1657,8924048,0.15,49.0,1.0,49.0,49.0,2024-12-02 00:00:00 UTC,,
924,Micro Converter SDI to HDMI 3G PSU,Vision,LDMtv,C2,LDM1658,Missing,0.15,49.0,1.0,49.0,49.0,2024-12-02 00:00:00 UTC,,
925,Micro Converter SDI to HDMI 3G PSU,Vision,LDMtv,C2,LDM1659,Missing,0.15,49.0,1.0,49.0,49.0,2024-12-02 00:00:00 UTC,,
1408,Micro Converter SDI to HDMI (Not 3G),Vision,LDMtv,Attached to LDM1375,LDM1374,"",0.2,54.0,1.0,54.0,0.0,2024-12-17 00:00:00 UTC,,
1554,Micro Converter SDI to HDMI (Not 3G),Vision,LDMtv,"",LDM1412,N/A,0.2,54.0,1.0,54.0,0.0,2025-02-11 00:00:00 UTC,,
931,Micro Converter SDI to HDMI (Not 3G),Vision,LDMtv,C2,LDM1648,5561395,0.2,54.0,1.0,54.0,0.0,2024-12-02 00:00:00 UTC,,
932,Micro Converter SDI to HDMI (Not 3G),Vision,LDMtv,C2,LDM1649,3076141,0.2,54.0,1.0,54.0,0.0,2024-12-02 00:00:00 UTC,,
933,Micro Converter SDI to HDMI (Not 3G),Vision,LDMtv,C2,LDM1650,3457169,0.2,54.0,1.0,54.0,0.0,2024-12-02 00:00:00 UTC,,
962,Micro Conveter HDMI to SDI 3G,Vision,LDMtv,C2,LDM1629,9474611,0.2,52.0,1.0,52.0,0.0,2024-12-02 00:00:00 UTC,,
915,Mini Converter Analog to SDI,Vision,LDMtv,C2,LDM1666,640359,0.2,193.0,1.0,193.0,0.0,2024-12-02 00:00:00 UTC,,
912,Mini Converter Audio to SDI,Vision,LDMtv,C2,LDM1670,2945421,0.2,206.0,1.0,206.0,0.0,2024-12-02 00:00:00 UTC,,
935,Mini Converter HDMI to SDI (Not 3G),Vision,LDMtv,"",LDM1646,Missing,0.3,54.0,1.0,54.0,0.0,2024-12-02 00:00:00 UTC,,
893,Mini Converter Optical Fiber 12G,Vision,LDMtv,B2,61051,10287209,0.1,195.0,1.0,195.0,195.0,2024-12-02 00:00:00 UTC,,
894,Mini Converter Optical Fiber 12G,Vision,LDMtv,B2,61052,9276321,0.1,195.0,1.0,195.0,195.0,2024-12-02 00:00:00 UTC,,
891,Mini Converter Optical Fiber 12G,Vision,LDMtv,B2,61053,7567364,0.1,195.0,1.0,195.0,195.0,2024-12-02 00:00:00 UTC,,
952,Mini Converter Optical Fiber 12G,Vision,LDMtv,C2,LDM1636,9275331,0.1,195.0,1.0,195.0,195.0,2024-12-02 00:00:00 UTC,,
892,Mini Converter Optical Fiber 12G,Vision,LDMtv,B2,LDM1680,10286990,0.1,195.0,1.0,195.0,195.0,2024-12-02 00:00:00 UTC,,
